"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0500000US29213","Taney County, Missouri","20698","660","38461","2119","95.1","1.1","39017","1917","0.8","0.7","47026","7645","0.4","0.3","37917","33400","0.3","0.3","21847","12532","0.0","0.1","-","**","1.5","0.7","19708","7323","1.9","0.6","28000","12225","3.4","0.7","27841","9008","93.5","1.1","39141","2052","4.0","1.1","25927","5579","28.1","1.3","41349","1608","39.6","1.5","43101","4593","28.3","1.3","33118","2260","13618","617","46764","2393","37.0","2.3","44575","5841","63.0","2.3","47219","2142","75.1","3.0","54479","2881","18.2","2.5","27716","6213","6.7","1.7","34639","9432","7080","662","23522","2169","60.5","4.3","22226","2127","51.2","4.9","19587","2615","9.3","2.9","36281","6375","39.5","4.3","27436","3309","32.2","4.1","23575","6156","7.3","1.8","42692","13050","39.1","(X)","(X)","(X)","36.6","(X)","(X)","(X)","42.7","(X)","(X)","(X)",
"0500000US29215","Texas County, Missouri","9370","383","36082","1687","97.6","1.0","36177","1803","0.2","0.4","-","**","0.6","0.4","75125","70372","0.1","0.2","36667","28890","0.0","0.3","-","**","0.4","0.3","55625","63139","1.0","0.7","21849","12315","1.2","0.5","31250","44424","96.9","1.1","36194","1811","3.8","1.2","21844","5359","24.2","1.8","43824","5217","42.1","2.2","40158","3358","30.0","1.5","26488","3366","6535","329","45212","2611","38.0","3.2","45125","3951","62.0","3.2","45297","3575","79.7","2.9","50437","4591","14.0","2.6","22276","3323","6.3","1.9","43469","10707","2835","272","17643","1716","56.1","4.3","15264","1687","48.7","4.2","14260","1750","7.4","3.2","18519","5113","43.9","4.3","20880","2556","35.8","4.4","20058","4212","8.1","3.1","26328","11030","32.7","(X)","(X)","(X)","33.0","(X)","(X)","(X)","29.5","(X)","(X)","(X)",
"0500000US29217","Vernon County, Missouri","7999","267","38679","3279","97.7","0.9","38642","3375","0.1","0.1","-","**","0.6","0.4","23750","19899","0.4","0.2","21023","25302","0.0","0.1","-","**","0.1","0.2","-","**","1.1","0.6","56667","23724","0.9","0.4","8774","850","97.0","0.9","39082","3406","3.9","1.4","25938","5544","28.4","2.1","38617","4436","40.1","2.0","44742","3975","27.6","1.5","31604","4765","5238","260","48014","3617","39.5","3.1","38176","5899","60.5","3.1","52281","3633","75.7","3.3","54664","2366","16.6","2.8","23237","4728","7.7","2.4","39167","13461","2761","248","21646","1554","58.3","4.8","20056","1834","53.4","4.7","19437","1975","5.0","2.1","31920","2946","41.7","4.8","30527","3677","32.1","5.0","22480","11279","9.6","3.3","45476","11746","29.0","(X)","(X)","(X)","28.4","(X)","(X)","(X)","29.1","(X)","(X)","(X)",
"0500000US29219","Warren County, Missouri","12572","273","50830","2266","95.7","0.8","51366","2217","2.0","0.7","35255","7943","0.1","0.1","81094","3555","0.2","0.2","-","**","0.1","0.1","-","**","0.9","0.5","70492","81096","1.1","0.4","30568","11785","1.5","0.5","70164","83719","95.3","0.8","51421","2239","3.1","1.0","29583","17828","31.4","1.9","56342","8157","40.4","1.6","66706","7328","25.1","1.3","37365","2706","9085","363","64196","5550","42.6","2.7","65179","8327","57.4","2.7","63154","7027","81.0","2.7","71766","2416","14.3","2.6","25156","6439","4.7","1.5","43906","6155","3487","374","30586","2917","47.1","5.7","26857","3767","39.9","5.3","24393","3603","7.2","4.0","52256","8381","52.9","5.7","33775","7015","41.0","5.4","28916","4208","11.9","4.5","40917","8918","24.6","(X)","(X)","(X)","27.6","(X)","(X)","(X)","15.7","(X)","(X)","(X)",
"0500000US29221","Washington County, Missouri","9199","224","34702","2339","97.4","0.9","34883","2376","0.2","0.2","33750","31294","0.9","0.3","16818","9004","0.2","0.2","-","**","0.0","0.3","-","**","0.3","0.4","-","**","0.9","0.7","50486","65594","1.5","0.8","35144","29433","96.3","1.0","34906","2407","2.7","1.0","22143","16657","32.7","1.9","40146","3713","39.9","1.6","37728","3889","24.7","1.3","27535","2983","6515","309","41108","2929","39.3","2.9","38441","4350","60.7","2.9","43241","5483","76.1","3.3","48647","1799","14.5","2.4","21955","3674","9.4","2.0","30921","5419","2684","255","17500","3696","43.8","5.0","14379","822","40.9","4.7","14045","691","2.8","2.2","29239","8923","56.2","5.0","24826","5342","43.7","4.4","20755","7031","12.6","4.1","37361","10972","30.3","(X)","(X)","(X)","30.4","(X)","(X)","(X)","28.6","(X)","(X)","(X)",
"0500000US29223","Wayne County, Missouri","5589","223","33159","3319","97.5","0.8","33478","3420","0.1","0.2","-","**","0.6","0.5","68333","65512","0.0","0.5","-","**","0.0","0.5","-","**","0.3","0.4","-","**","1.5","0.7","11740","3218","1.6","0.9","19268","23609","96.4","1.2","33641","3487","3.3","1.5","14167","17093","24.7","2.0","30886","4826","40.9","2.3","39134","4054","31.0","1.8","29291","2736","3831","222","39465","1761","32.1","3.9","32713","4964","67.9","3.9","45645","5049","79.8","4.2","47875","6269","14.4","3.6","17813","2299","5.7","2.0","28750","3734","1758","163","17751","1714","46.4","5.5","16122","2067","41.4","5.6","14955","2834","4.9","2.4","33375","19233","53.6","5.5","19171","4030","43.1","6.0","17755","3899","10.5","4.7","30893","7622","24.5","(X)","(X)","(X)","25.6","(X)","(X)","(X)","21.4","(X)","(X)","(X)",
"0500000US29225","Webster County, Missouri","12668","295","44596","1743","96.7","0.8","45114","2028","0.4","0.4","13750","47480","0.3","0.2","43000","34080","0.3","0.3","-","**","0.0","0.2","-","**","0.7","0.5","44005","1129","1.6","0.5","14107","22139","1.4","0.3","43163","3981","96.1","0.7","45183","2081","2.8","0.9","33709","2300","32.3","1.6","47311","4441","39.5","1.7","49172","1531","25.4","1.3","33841","3691","9512","328","50033","1914","44.9","2.4","48675","4041","55.1","2.4","50831","2716","82.0","2.5","55967","3597","12.7","2.1","23075","4877","5.4","1.4","33073","14626","3156","302","22112","5128","55.1","4.3","17248","3685","49.6","4.2","15696","2754","5.5","2.4","45769","5883","44.9","4.3","31490","3201","37.3","4.6","30730","7504","7.6","2.7","50096","18366","27.6","(X)","(X)","(X)","28.7","(X)","(X)","(X)","22.9","(X)","(X)","(X)",
"0500000US29227","Worth County, Missouri","940","62","39348","3955","99.6","0.6","39239","3818","0.0","2.9","-","**","0.0","2.9","-","**","0.0","2.9","-","**","0.0","2.9","-","**","0.0","2.9","-","**","0.4","0.6","-","**","0.0","2.9","-","**","99.6","0.6","39239","3818","5.2","2.1","28295","2982","24.1","3.1","47670","6070","40.5","2.8","52292","11399","30.1","3.3","24464","7846","613","67","49034","7835","33.6","4.6","42000","7670","66.4","4.6","54236","6655","83.4","5.3","53819","6746","11.6","4.7","20982","6741","5.1","3.0","63750","54330","327","56","22875","5492","60.2","7.9","22083","3868","48.3","8.4","19167","5230","11.9","7.1","32083","14700","39.8","7.9","30658","11533","29.1","8.3","21875","16924","10.7","6.3","48750","22100","32.4","(X)","(X)","(X)","33.9","(X)","(X)","(X)","28.4","(X)","(X)","(X)",
"0500000US29229","Wright County, Missouri","7295","236","28645","2748","96.9","0.6","29331","3037","0.2","0.2","-","**","0.7","0.6","28462","4131","0.0","0.4","-","**","0.0","0.4","-","**","0.9","0.4","-","**","1.3","0.4","8807","11704","1.0","0.2","16552","832","96.8","0.6","29354","3029","3.8","1.0","32083","13579","28.0","1.8","27293","3783","39.6","2.0","31875","4842","28.6","1.4","25943","4180","5071","299","37295","5699","43.2","2.9","30000","4937","56.8","2.9","42515","4278","78.9","3.7","43565","3519","15.1","3.4","16120","2061","6.0","2.3","26597","9727","2224","240","17859","1958","59.4","5.9","16772","2444","54.0","6.0","16171","2174","5.4","3.3","24861","35583","40.6","5.9","19600","4018","33.2","5.6","18054","2830","7.3","3.8","36086","7841","35.1","(X)","(X)","(X)","33.7","(X)","(X)","(X)","37.9","(X)","(X)","(X)",
"0500000US29510","St. Louis city, Missouri","140652","1349","34582","755","50.2","0.5","48458","1350","44.9","0.5","23357","1038","0.3","0.1","31800","9875","2.5","0.2","37305","6507","0.0","0.1","-","**","0.6","0.1","31655","7978","1.5","0.2","31260","4132","2.8","0.2","35960","4693","48.2","0.5","49128","1331","6.2","0.4","17416","2694","40.3","0.5","41591","1228","35.7","0.4","37076","1643","17.9","0.4","25029","1049","65731","1352","43627","1605","44.4","1.1","31902","1344","55.6","1.1","52491","1624","51.8","1.2","69883","1912","39.4","1.1","25131","1229","8.8","0.8","32449","3089","74921","1372","26487","669","51.3","1.0","23379","1056","43.2","1.1","20519","962","8.1","0.6","49785","6123","48.7","1.0","30911","1436","39.0","1.2","25941","988","9.7","0.8","53873","5004","31.1","(X)","(X)","(X)","35.5","(X)","(X)","(X)","26.4","(X)","(X)","(X)",
"0500000US30001","Beaverhead County, Montana","4110","197","41614","2735","96.1","1.3","40934","2757","0.0","0.1","-","**","1.1","0.7","51250","47619","1.3","1.1","-","**","0.0","0.5","-","**","0.5","0.8","-","**","1.0","0.7","63203","25835","2.1","1.2","52821","31914","94.5","1.5","40973","2652","7.9","2.9","13438","4696","22.1","1.8","47889","7026","42.2","2.9","52009","3376","27.8","2.2","33682","4850","2388","175","54294","2556","36.2","4.2","59315","5576","63.8","4.2","52398","3653","82.0","3.8","58547","7034","13.3","3.6","35714","16490","4.7","1.8","52727","28768","1722","189","25036","3923","46.4","5.6","21440","3311","39.2","5.5","19698","5277","7.2","3.3","37045","30644","53.6","5.6","29482","3279","42.9","6.4","29512","3386","10.7","3.8","27386","25509","26.9","(X)","(X)","(X)","26.5","(X)","(X)","(X)","26.9","(X)","(X)","(X)",
"0500000US30003","Big Horn County, Montana","3444","149","39966","3141","48.9","2.9","46599","4994","0.0","0.6","-","**","45.2","3.2","35288","7477","0.8","0.7","28636","27604","0.0","0.6","-","**","0.4","0.5","-","**","4.7","2.0","32100","10321","3.0","1.1","35357","12394","46.5","2.9","48194","4113","3.3","1.8","22891","25446","26.5","2.9","46667","12556","43.0","3.0","43500","7430","27.1","1.8","34375","5828","2658","168","46968","5216","36.6","4.0","39223","5085","63.4","4.0","48951","3524","64.7","4.6","58984","8109","26.4","3.5","29063","4858","9.0","2.6","34551","7417","786","146","22083","5498","50.0","9.4","17193","5273","46.1","10.2","16462","2777","3.9","4.6","73906","6929","50.0","9.4","23861","2397","43.0","8.5","23125","5928","7.0","5.9","24129","10856","52.5","(X)","(X)","(X)","56.4","(X)","(X)","(X)","34.7","(X)","(X)","(X)",
"0500000US30005","Blaine County, Montana","2237","87","37151","2602","61.6","2.6","42229","4497","0.2","0.3","-","**","36.8","2.6","29205","5030","0.0","1.0","-","**","0.2","0.4","-","**","0.3","0.3","-","**","0.8","0.6","60694","36468","1.3","0.6","60625","8018","61.2","2.6","42203","4466","4.4","1.9","23571","11523","26.5","2.2","40347","4916","41.8","2.4","42917","4310","27.3","2.1","26250","5645","1485","118","41797","2703","46.0","4.1","39301","2952","54.0","4.1","46534","2959","65.3","4.7","51691","7961","27.9","4.7","23259","3522","6.7","2.0","38750","16285","752","98","22250","2864","46.5","5.6","17202","5644","43.5","5.7","16815","3891","3.1","1.4","36250","13019","53.5","5.6","24907","6116","41.1","5.9","24276","8037","12.4","4.5","26406","17788","32.5","(X)","(X)","(X)","33.6","(X)","(X)","(X)","25.7","(X)","(X)","(X)",
"0500000US30007","Broadwater County, Montana","2421","84","45932","3963","97.6","2.1","47000","3708","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","2.4","2.1","13272","4453","1.6","1.9","25789","2274","96.1","2.9","47534","3529","3.7","3.1","8676","3408","25.6","3.5","55438","9852","42.1","3.3","49240","7269","28.6","2.9","33500","10947","1701","144","49362","4581","38.2","5.1","49482","14494","61.8","5.1","49316","5007","84.3","4.9","56127","5491","14.1","4.9","26288","7950","1.6","1.9","22109","48088","720","127","26367","3626","37.6","10.3","25991","5051","35.0","10.1","25948","3698","2.6","2.8","-","**","62.4","10.3","26679","7520","54.6","10.6","25321","7815","7.8","7.6","60917","19386","28.1","(X)","(X)","(X)","32.2","(X)","(X)","(X)","18.3","(X)","(X)","(X)",
"0500000US30009","Carbon County, Montana","4322","207","47831","2961","98.7","0.6","47841","3023","0.0","0.5","-","**","0.5","0.4","34063","5920","0.2","0.2","43750","19597","0.0","0.5","-","**","0.1","0.1","-","**","0.4","0.4","60625","84510","1.0","0.6","28750","54585","97.8","0.9","47955","2993","2.0","1.0","42667","18852","20.8","1.6","57179","8233","46.7","1.7","60612","4375","30.5","1.4","32054","5375","2794","193","60375","4382","33.0","3.0","61328","13224","67.0","3.0","60137","4642","83.4","3.3","65849","3320","10.5","2.7","31938","9279","6.1","2.3","40865","9518","1528","139","26014","3853","51.8","5.0","22500","3847","47.0","4.9","20395","4540","4.8","2.2","58571","22624","48.2","5.0","33659","7405","40.8","4.9","32561","6576","7.3","3.4","51500","68336","39.2","(X)","(X)","(X)","41.3","(X)","(X)","(X)","34.6","(X)","(X)","(X)",
"0500000US30011","Carter County, Montana","495","47","39659","6326","96.6","2.6","39697","7220","0.0","4.4","-","**","2.2","2.2","2,500-","***","0.0","4.4","-","**","0.0","4.4","-","**","0.8","1.1","-","**","0.4","0.5","-","**","0.8","1.1","-","**","96.6","2.6","39697","7220","1.2","1.5","23750","28480","16.8","4.7","36250","17068","41.4","6.0","61750","12485","40.6","5.8","30938","10410","340","52","60000","13201","27.6","7.7","70000","17188","72.4","7.7","53333","13855","88.2","5.2","65250","9906","10.3","4.8","9821","47783","1.5","1.7","-","**","155","37","18977","6168","67.7","10.3","15625","6388","65.2","10.2","14844","6388","2.6","3.8","-","**","32.3","10.3","34167","27774","26.5","9.6","33125","30949","5.8","5.7","55250","20841","33.3","(X)","(X)","(X)","38.8","(X)","(X)","(X)","21.3","(X)","(X)","(X)",
"0500000US30013","Cascade County, Montana","33430","457","44963","1330","92.0","0.8","46328","1702","1.0","0.4","47367","24599","3.3","0.5","22670","7005","1.0","0.3","41103","22921","0.0","0.1","-","**","0.5","0.3","33527","95697","2.3","0.5","33846","10730","2.5","0.5","34736","19664","90.4","0.8","46473","1856","5.8","0.7","34354","4426","31.0","0.9","48476","3660","38.4","1.1","54929","3270","24.8","0.8","35840","2457","21343","513","58565","2398","42.0","1.9","54144","3044","58.0","1.9","61772","1767","77.9","1.8","67037","1994","15.2","1.5","24600","1859","7.0","1.2","37731","3307","12087","449","27182","1611","51.6","2.6","22130","1424","45.4","2.5","20258","1465","6.2","1.5","51116","11988","48.4","2.6","33458","4268","41.2","2.4","28733","2586","7.2","1.6","58140","7205","25.3","(X)","(X)","(X)","25.5","(X)","(X)","(X)","24.0","(X)","(X)","(X)",
"0500000US30015","Chouteau County, Montana","2228","82","40070","2545","84.0","1.8","45542","5563","0.0","1.0","-","**","14.7","1.6","22689","4897","0.3","0.2","101250","18217","0.0","1.0","-","**","0.5","0.5","-","**","0.5","0.4","35000","10125","1.0","0.6","27292","33592","84.0","1.8","45542","5563","4.4","1.7","24464","18599","24.0","2.0","38194","6182","43.9","2.0","51583","8548","27.8","1.5","33784","2645","1586","84","50111","3364","38.2","3.0","39167","8110","61.8","3.0","58200","5031","78.5","3.5","61031","3680","16.6","3.5","18958","5116","4.9","1.8","29167","4933","642","69","26071","3280","46.4","5.3","23113","1345","43.6","5.1","22700","1474","2.8","2.5","76250","71906","53.6","5.3","32727","4124","45.5","6.1","30694","4646","8.1","4.1","39125","1807","30.3","(X)","(X)","(X)","33.4","(X)","(X)","(X)","22.4","(X)","(X)","(X)",
"0500000US30017","Custer County, Montana","4986","146","43524","4375","97.0","1.3","44358","4264","0.2","0.3","-","**","1.1","0.8","27813","49019","0.1","0.1","-","**","0.0","0.4","-","**","0.2","0.3","-","**","1.4","1.3","18537","3408","1.2","0.4","92917","95721","96.0","1.4","44082","4266","4.9","1.5","38611","22020","26.5","1.8","43079","8998","39.2","1.8","54925","3864","29.4","1.5","27149","3644","3077","175","58594","3833","47.9","3.2","59347","4540","52.1","3.2","57351","4801","82.4","3.8","64633","6096","13.0","3.7","25452","5437","4.5","2.0","24500","24706","1909","191","22255","2288","53.2","5.1","22635","2370","48.8","5.2","21454","1711","4.4","2.3","61667","57296","46.8","5.1","21780","4792","42.2","5.4","20227","2627","4.6","2.1","54375","29718","27.9","(X)","(X)","(X)","27.6","(X)","(X)","(X)","23.4","(X)","(X)","(X)",
"0500000US30019","Daniels County, Montana","890","69","46100","6473","98.2","1.6","46900","6079","0.0","2.5","-","**","1.8","1.6","13000","11185","0.0","2.5","-","**","0.0","2.5","-","**","0.0","2.5","-","**","0.0","2.5","-","**","1.7","1.9","-","**","96.5","2.2","46850","5962","10.3","4.7","25476","17019","18.4","3.7","56500","17572","41.3","5.4","59286","11502","29.9","4.6","30000","5678","514","66","60000","12651","29.6","7.2","76786","41347","70.4","7.2","56600","10232","85.4","6.5","66875","13257","7.4","4.5","30714","25592","7.2","4.5","51488","6791","376","57","27021","4798","36.2","8.6","30395","6062","33.2","8.1","30197","11334","2.9","2.8","34375","20503","63.8","8.6","26628","3600","54.8","9.2","25743","5370","9.0","6.5","59250","12028","47.4","(X)","(X)","(X)","47.7","(X)","(X)","(X)","47.1","(X)","(X)","(X)",
"0500000US30021","Dawson County, Montana","3885","153","50405","5470","97.3","1.6","51356","5290","0.0","0.6","-","**","1.8","1.5","29235","6422","0.4","0.6","-","**","0.0","0.6","-","**","0.0","0.6","-","**","0.6","0.9","-","**","2.3","1.8","14223","5670","94.9","2.5","52590","4947","7.9","2.7","27792","6122","29.6","2.5","63077","17821","37.2","2.4","62305","9796","25.2","2.2","36809","6720","2671","162","63551","10051","41.6","4.9","71311","8492","58.4","4.9","58958","6147","81.1","4.7","73264","2215","12.1","3.5","20669","2104","6.8","2.8","35625","38045","1214","180","25313","3190","38.5","9.2","23554","2956","36.2","9.0","22908","2812","2.2","1.6","29896","69371","61.5","9.2","26975","4970","51.9","9.1","24054","8735","9.6","7.0","29229","65642","32.7","(X)","(X)","(X)","30.8","(X)","(X)","(X)","36.7","(X)","(X)","(X)",
"0500000US30023","Deer Lodge County, Montana","3855","238","38958","3464","97.0","2.0","38725","3380","0.3","0.5","-","**","1.3","1.3","40313","24492","0.2","0.3","-","**","0.0","0.6","-","**","0.0","0.6","-","**","1.2","1.2","49271","17100","2.1","1.2","30938","80092","95.3","2.1","38958","3444","2.2","1.9","29018","15575","23.8","2.8","35474","12727","44.9","2.6","47474","4671","29.1","2.9","27303","3156","2298","193","49714","5321","34.4","5.2","47366","9234","65.6","5.2","52759","6907","82.3","4.9","55058","5716","12.4","3.7","16731","10368","5.2","2.8","48462","42613","1557","211","23040","4105","48.4","5.6","19383","2408","43.7","5.6","18283","2148","4.7","3.9","29509","18326","51.6","5.6","33066","4845","46.8","6.4","31696","9052","4.8","3.4","51563","59043","19.7","(X)","(X)","(X)","19.8","(X)","(X)","(X)","19.5","(X)","(X)","(X)",
"0500000US30025","Fallon County, Montana","1199","74","51164","9157","99.1","1.3","51121","9167","0.0","1.9","-","**","0.4","0.7","-","**","0.3","0.8","-","**","0.0","1.9","-","**","0.0","1.9","-","**","0.2","0.3","-","**","0.9","1.2","-","**","98.2","1.6","51595","9339","4.1","2.7","30125","6538","30.7","4.2","60000","7641","41.7","4.1","68958","9953","23.5","3.6","28393","5820","832","85","66544","7474","41.3","5.4","61719","8452","58.7","5.4","72000","10030","83.4","5.8","72333","8520","11.4","5.3","35972","24407","5.2","2.8","50469","33035","367","79","27863","3044","46.6","10.3","18050","2757","42.8","10.1","17303","2929","3.8","4.0","-","**","53.4","10.3","31875","8339","51.8","10.4","31406","6982","1.6","2.0","-","**","32.8","(X)","(X)","(X)","38.2","(X)","(X)","(X)","20.4","(X)","(X)","(X)",
"0500000US30027","Fergus County, Montana","4924","205","38344","3293","96.7","2.0","39202","4254","0.0","0.5","-","**","2.5","1.9","20406","15280","0.1","0.1","-","**","0.0","0.5","-","**","0.4","0.7","-","**","0.2","0.2","38500","21307","1.8","1.0","32888","54715","95.3","2.1","39770","5030","2.2","1.4","29770","44538","22.8","2.5","42782","13927","41.1","2.4","47842","6759","33.9","2.3","33328","1446","2940","203","52473","4142","31.4","3.4","54500","4876","68.6","3.4","50592","6598","88.6","3.1","55318","3234","6.7","2.5","29375","9025","4.7","2.6","31667","18534","1984","229","23905","3086","57.2","6.3","19188","3483","55.6","6.2","18703","3297","1.6","1.5","29141","24997","42.8","6.3","34583","7319","34.4","5.5","30250","8566","8.4","4.0","92868","38678","26.1","(X)","(X)","(X)","26.9","(X)","(X)","(X)","24.4","(X)","(X)","(X)",
"0500000US30029","Flathead County, Montana","36901","640","46581","1300","97.0","0.4","46861","1302","0.1","0.1","-","**","1.4","0.4","33963","10988","0.4","0.2","45179","34426","0.0","0.1","-","**","0.1","0.2","33953","661","1.0","0.3","30625","34661","1.5","0.4","39695","4255","95.7","0.5","46986","1295","3.7","0.7","25809","7513","28.0","0.9","52349","2544","44.4","1.0","48596","2728","23.8","0.8","38307","3676","24480","732","56284","1859","39.2","1.9","51904","4352","60.8","1.9","57770","2236","81.0","1.9","62040","1950","12.2","1.7","22089","6136","6.8","1.2","29543","5373","12421","629","25834","1888","53.2","2.9","22689","1402","46.4","3.0","21723","1151","6.9","1.9","45817","8131","46.8","2.9","33059","4643","37.4","2.9","27594","4082","9.4","2.3","59192","10635","28.8","(X)","(X)","(X)","27.5","(X)","(X)","(X)","30.4","(X)","(X)","(X)",
"0500000US30031","Gallatin County, Montana","36973","520","52833","1563","96.4","0.6","53466","1609","0.1","0.1","40000","53639","0.9","0.2","31845","20555","0.8","0.2","58278","12277","0.1","0.2","19429","33614","0.2","0.2","14107","33268","1.4","0.5","23986","18800","2.3","0.4","33652","6618","94.7","0.7","53734","1624","10.8","1.0","24593","4404","39.2","1.0","58399","2863","34.2","0.9","64025","3637","15.8","0.4","45650","3683","22162","585","69556","2409","45.0","1.8","68114","3102","55.0","1.8","70766","2547","82.0","2.1","77660","1888","10.6","1.4","28599","6554","7.5","1.4","41753","3594","14811","602","31518","1461","49.4","2.5","28875","2160","35.8","2.5","26323","2025","13.6","2.1","43750","6781","50.6","2.5","36004","4573","33.0","2.7","30125","3568","17.6","1.9","50610","3137","26.1","(X)","(X)","(X)","24.6","(X)","(X)","(X)","26.4","(X)","(X)","(X)",
"0500000US30033","Garfield County, Montana","465","41","45096","8664","98.5","1.9","45769","9408","0.0","4.7","-","**","1.3","1.6","-","**","0.0","4.7","-","**","0.0","4.7","-","**","0.0","4.7","-","**","0.2","0.9","-","**","0.4","0.6","-","**","98.1","1.8","45962","9512","2.8","2.3","21250","10726","26.7","5.2","54375","12022","33.5","5.2","58864","5905","37.0","5.5","26818","6812","320","43","59423","4430","37.8","8.7","57292","12430","62.2","8.7","59519","4838","84.7","6.0","59519","5496","11.6","4.6","37250","36229","3.8","3.4","95357","139341","145","29","23125","5452","55.9","10.4","18942","3247","51.7","10.0","18365","2002","4.1","3.5","112500","148903","44.1","10.4","28750","15366","35.9","10.8","25000","15964","8.3","6.5","47500","72824","51.8","(X)","(X)","(X)","52.8","(X)","(X)","(X)","48.3","(X)","(X)","(X)",
"0500000US30035","Glacier County, Montana","4194","182","33519","4173","36.9","3.6","42455","7519","0.0","0.5","-","**","60.1","3.8","27870","4403","1.0","0.7","37153","20468","0.4","0.6","-","**","0.0","0.5","-","**","1.7","1.1","28750","15545","0.5","0.7","-","**","36.9","3.6","42455","7519","2.5","1.3","10625","15607","27.0","2.8","30921","7092","45.6","3.1","38840","3660","25.0","1.9","28085","4218","2885","189","36701","3581","42.8","4.5","31364","4919","57.2","4.5","39309","3149","59.8","4.6","48581","7103","27.6","4.5","20701","6098","12.6","3.1","30650","9401","1309","175","25768","4173","56.5","6.5","26182","6322","48.7","6.1","25946","7087","7.7","4.1","38047","42200","43.5","6.5","25508","5814","37.2","6.3","25784","4921","6.3","3.9","13839","23832","36.6","(X)","(X)","(X)","39.2","(X)","(X)","(X)","24.1","(X)","(X)","(X)",
"0500000US30037","Golden Valley County, Montana","323","34","39313","4189","97.5","2.2","39563","4490","0.0","6.7","-","**","0.0","6.7","-","**","0.0","6.7","-","**","0.0","6.7","-","**","0.6","0.8","-","**","1.9","2.1","-","**","0.0","6.7","-","**","97.5","2.2","39563","4490","1.9","2.1","43125","20706","17.3","6.7","30500","21480","45.2","8.4","59000","18530","35.6","6.7","27019","3832","205","31","50938","9805","25.9","8.8","34375","16780","74.1","8.8","56250","9409","83.4","9.9","58875","4836","14.1","9.9","13750","21054","2.4","2.7","43750","8088","118","24","24167","5780","39.0","11.3","19583","3019","39.0","11.3","19583","3019","0.0","17.3","-","**","61.0","11.3","37727","11113","51.7","11.4","37841","15361","9.3","7.3","32250","30133","34.7","(X)","(X)","(X)","41.5","(X)","(X)","(X)","22.9","(X)","(X)","(X)",
