"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0500000US35011","De Baca County, New Mexico","520","88","32500","7616","80.6","6.2","36528","9690","0.0","5.6","-","**","0.0","5.6","-","**","0.4","0.6","-","**","0.0","5.6","-","**","18.3","6.2","26964","9523","0.8","1.4","-","**","40.8","9.1","25577","5331","58.5","8.9","41000","16742","1.0","1.0","-","**","13.5","5.5","41111","6071","46.0","9.0","40250","32004","39.6","8.8","30313","4548","294","62","48750","28450","39.8","13.4","44250","40591","60.2","13.4","57750","37071","74.1","10.2","(X)","(X)","15.3","7.5","(X)","(X)","10.5","9.3","(X)","(X)","226","67","22639","4167","38.9","12.7","(X)","(X)","30.5","12.2","(X)","(X)","8.4","7.2","(X)","(X)","61.1","12.7","(X)","(X)","54.9","12.4","(X)","(X)","6.2","5.1","(X)","(X)","35.2","(X)","(X)","(X)","36.4","(X)","(X)","(X)","33.6","(X)","(X)","(X)",
"0500000US35013","Doña Ana County, New Mexico","74762","966","38853","1605","89.5","0.7","39110","1716","2.0","0.2","50718","8463","1.3","0.3","33913","12990","1.0","0.3","41006","9704","0.0","0.1","-","**","4.3","0.5","31484","2952","1.9","0.4","42330","14762","57.4","0.8","30930","1443","37.7","0.9","53142","2482","8.5","0.7","20728","2530","31.2","0.9","37770","2775","36.2","0.8","49291","2396","24.2","0.6","39435","2537","51781","1209","45044","2075","45.4","1.3","36204","2312","54.6","1.3","52303","2152","69.5","1.5","57430","2352","22.9","1.4","22192","1383","7.6","0.9","33611","6589","22981","1287","24422","1614","51.8","2.4","(X)","(X)","43.8","2.3","(X)","(X)","8.0","1.7","(X)","(X)","48.2","2.4","(X)","(X)","34.8","2.3","(X)","(X)","13.4","2.0","(X)","(X)","22.0","(X)","(X)","(X)","21.5","(X)","(X)","(X)","22.1","(X)","(X)","(X)",
"0500000US35015","Eddy County, New Mexico","20638","378","56618","3151","90.3","1.5","57248","3119","1.2","0.4","61544","56928","1.0","0.6","70714","37809","0.6","0.3","97554","54649","0.0","0.1","-","**","5.6","1.2","44191","6913","1.3","0.5","56719","35614","38.7","1.2","47952","2505","57.8","1.2","61607","3301","4.6","1.0","36810","5391","32.0","1.8","68970","5711","38.9","1.6","67866","9234","24.5","1.2","35675","3102","14511","529","64996","4154","44.7","2.4","64745","5901","55.3","2.4","65410","6309","70.8","2.8","78567","3716","19.3","2.6","31047","4440","9.9","1.7","56026","8193","6127","433","30214","3912","50.2","3.7","25883","3132","43.0","3.5","24375","3473","7.2","2.7","48370","14500","49.8","3.7","34240","5918","40.4","4.3","27759","5199","9.4","3.3","75697","14103","30.0","(X)","(X)","(X)","30.0","(X)","(X)","(X)","25.8","(X)","(X)","(X)",
"0500000US35017","Grant County, New Mexico","12032","319","38311","2093","90.4","1.4","38832","2291","0.2","0.2","(X)","(X)","1.5","0.7","15161","7729","0.1","0.2","-","**","0.0","0.2","-","**","4.9","1.1","38802","9801","2.8","0.9","29830","13146","41.7","1.8","31556","2275","55.3","1.9","42190","3046","4.1","1.1","18322","8004","21.3","1.6","41433","7151","39.3","1.6","43789","5314","35.4","1.6","35015","3636","7472","380","48428","4221","35.4","3.1","42606","8206","64.6","3.1","52500","9179","69.7","3.4","65930","4635","22.7","3.2","22781","5239","7.6","2.3","23208","11394","4560","336","23020","3371","54.2","4.2","(X)","(X)","47.5","4.2","(X)","(X)","6.7","2.8","(X)","(X)","45.8","4.2","(X)","(X)","39.3","4.5","(X)","(X)","6.6","2.8","(X)","(X)","28.6","(X)","(X)","(X)","28.9","(X)","(X)","(X)","26.8","(X)","(X)","(X)",
"0500000US35019","Guadalupe County, New Mexico","1192","183","30772","3449","90.4","3.8","31745","5495","1.8","1.9","5250","2076","1.2","1.3","36250","22559","0.0","2.5","-","**","0.0","2.5","-","**","6.0","2.9","18594","8644","0.6","0.9","(X)","(X)","76.7","6.1","30980","3643","21.1","6.1","31544","12384","0.4","0.4","(X)","(X)","18.2","5.7","(X)","(X)","43.2","7.4","(X)","(X)","38.2","7.8","(X)","(X)","748","124","40076","5393","40.0","8.7","36793","12893","60.0","8.7","40568","9573","66.0","8.9","(X)","(X)","30.3","9.0","(X)","(X)","3.6","2.4","(X)","(X)","444","118","19276","2030","36.3","10.7","(X)","(X)","28.6","11.4","(X)","(X)","7.7","5.6","(X)","(X)","63.7","10.7","(X)","(X)","59.9","10.6","(X)","(X)","3.8","3.8","(X)","(X)","25.8","(X)","(X)","(X)","28.2","(X)","(X)","(X)","21.6","(X)","(X)","(X)",
"0500000US35021","Harding County, New Mexico","189","42","33393","5087","94.7","2.5","34107","5397","0.0","14.6","-","**","0.0","14.6","-","**","0.0","14.6","-","**","0.0","14.6","-","**","3.2","1.8","21250","12368","2.1","2.0","(X)","(X)","33.9","8.8","33500","6127","65.6","8.4","33750","9041","1.1","1.6","-","**","10.6","5.9","41875","7613","42.9","15.5","34063","8032","45.5","11.9","30000","6062","117","31","47750","5926","12.8","7.8","46250","3563","87.2","7.8","49167","17265","87.2","6.8","(X)","(X)","7.7","6.9","(X)","(X)","5.1","3.1","(X)","(X)","72","18","22813","2586","38.9","12.8","22188","2094","33.3","11.4","21875","2040","5.6","5.0","23750","8111","61.1","12.8","25000","7421","58.3","13.0","25000","6769","2.8","3.4","-","**","27.0","(X)","(X)","(X)","25.6","(X)","(X)","(X)","29.2","(X)","(X)","(X)",
"0500000US35023","Hidalgo County, New Mexico","1828","90","34444","4574","92.8","2.3","35714","2694","0.0","1.6","-","**","0.6","0.7","-","**","0.0","1.6","-","**","0.0","1.6","-","**","4.6","2.0","31058","4976","2.0","1.5","26000","14952","51.4","2.9","31698","3997","47.2","3.0","40906","6367","1.8","1.3","21250","16676","24.8","3.5","49375","23195","40.2","3.4","36042","2534","33.2","2.3","26437","2810","1177","113","41658","5152","31.6","4.6","32024","13080","68.4","4.6","43520","7074","69.2","5.6","(X)","(X)","26.8","5.0","(X)","(X)","4.0","2.3","(X)","(X)","651","93","23024","4055","41.2","7.3","(X)","(X)","39.6","7.1","(X)","(X)","1.5","1.7","(X)","(X)","58.8","7.3","(X)","(X)","53.1","7.3","(X)","(X)","5.7","4.3","(X)","(X)","32.5","(X)","(X)","(X)","36.9","(X)","(X)","(X)","22.7","(X)","(X)","(X)",
"0500000US35025","Lea County, New Mexico","21449","456","57533","3185","88.3","1.3","59273","3414","4.1","0.8","40060","19015","1.0","0.4","70724","19608","0.2","0.1","(X)","(X)","0.0","0.1","-","**","4.8","0.9","46976","11064","1.5","0.5","65500","40787","44.0","1.4","51966","3271","49.6","1.3","65817","3928","5.2","0.8","46193","8486","36.3","1.3","63178","4495","38.4","1.4","69031","7373","20.1","0.8","31765","2944","16224","500","63943","3376","48.8","2.0","60566","4633","51.2","2.0","70252","5959","73.5","2.1","74616","3152","16.3","1.8","24865","4073","10.2","1.6","59355","8235","5225","401","32440","5005","44.7","4.2","(X)","(X)","40.1","3.8","(X)","(X)","4.6","2.0","(X)","(X)","55.3","4.2","(X)","(X)","42.3","4.1","(X)","(X)","13.1","3.2","(X)","(X)","31.8","(X)","(X)","(X)","33.2","(X)","(X)","(X)","23.5","(X)","(X)","(X)",
"0500000US35027","Lincoln County, New Mexico","8479","502","40708","2502","88.8","2.5","42235","3510","0.1","0.2","-","**","2.2","1.0","40426","34047","0.2","0.3","-","**","0.0","0.4","-","**","7.7","2.0","27529","8152","1.0","0.7","(X)","(X)","25.7","2.2","28870","4610","71.7","2.3","46081","3126","1.4","0.8","(X)","(X)","19.3","2.4","(X)","(X)","42.4","2.7","(X)","(X)","36.8","1.9","(X)","(X)","5108","449","49461","3593","28.6","3.4","45570","8092","71.4","3.4","54583","5945","79.0","3.9","(X)","(X)","15.0","3.6","(X)","(X)","6.0","2.4","(X)","(X)","3371","389","23125","5715","49.3","5.4","(X)","(X)","44.5","5.8","(X)","(X)","4.8","2.6","(X)","(X)","50.7","5.4","(X)","(X)","41.2","4.9","(X)","(X)","9.4","4.1","(X)","(X)","32.5","(X)","(X)","(X)","34.1","(X)","(X)","(X)","29.1","(X)","(X)","(X)",
"0500000US35028","Los Alamos County, New Mexico","7615","197","101934","5499","89.8","1.4","102965","5865","0.5","0.5","(X)","(X)","0.4","0.3","135089","57955","5.7","0.9","100357","47323","0.2","0.3","-","**","2.3","1.4","76125","66604","1.2","0.6","171818","90274","11.4","1.3","44844","18455","80.6","1.6","107383","6887","2.9","1.2","37917","31746","28.2","1.9","82425","10728","44.0","2.0","135549","9773","25.0","1.7","89293","5937","5154","256","123646","11685","40.1","2.8","113288","9344","59.9","2.8","132261","10680","88.1","2.6","(X)","(X)","9.3","2.7","(X)","(X)","2.6","1.2","(X)","(X)","2461","266","69894","16747","46.6","5.3","(X)","(X)","42.7","5.0","(X)","(X)","4.0","2.2","(X)","(X)","53.4","5.3","(X)","(X)","43.3","5.9","(X)","(X)","10.0","4.3","(X)","(X)","17.5","(X)","(X)","(X)","16.2","(X)","(X)","(X)","20.1","(X)","(X)","(X)",
"0500000US35029","Luna County, New Mexico","9044","287","27476","1672","91.7","2.0","27561","1746","1.0","0.8","(X)","(X)","1.3","0.6","(X)","(X)","0.2","0.3","-","**","0.2","0.3","-","**","4.6","1.5","38043","17369","0.9","0.6","76250","71796","49.3","2.1","25568","2445","47.9","2.1","29726","2479","4.7","1.5","21636","6870","22.6","2.1","34130","8847","34.9","2.0","32809","6017","37.9","2.0","24401","2660","5456","324","35245","4066","33.2","3.7","33833","8749","66.8","3.7","35790","3735","74.1","4.1","41363","3619","21.6","4.0","20231","7433","4.3","1.4","28490","3527","3588","308","19694","2425","53.7","4.3","15494","2989","49.1","4.1","14363","2167","4.6","2.2","24222","9489","46.3","4.3","21922","2746","37.6","4.7","19115","4970","8.7","4.2","50143","26067","27.6","(X)","(X)","(X)","31.6","(X)","(X)","(X)","21.4","(X)","(X)","(X)",
"0500000US35031","McKinley County, New Mexico","18449","364","28772","1243","21.9","1.3","50612","4877","0.6","0.2","(X)","(X)","69.6","1.6","23695","1366","1.2","0.3","57917","17392","0.1","0.1","23333","8686","5.2","1.1","45590","11972","1.5","0.6","33681","11625","14.1","1.3","39288","10294","14.3","0.9","60716","7964","2.2","0.5","19583","4346","27.7","1.4","31276","3171","44.0","1.4","32811","3135","26.1","0.9","23070","1961","12826","401","35868","2271","41.8","2.2","33592","3512","58.2","2.2","37240","2712","56.3","2.1","52609","3935","35.5","2.1","23580","2037","8.2","1.1","24250","5434","5623","392","13915","1260","50.5","3.3","(X)","(X)","46.4","3.6","(X)","(X)","4.1","1.5","(X)","(X)","49.5","3.3","(X)","(X)","44.6","3.5","(X)","(X)","4.9","1.5","(X)","(X)","44.1","(X)","(X)","(X)","47.1","(X)","(X)","(X)","34.6","(X)","(X)","(X)",
"0500000US35033","Mora County, New Mexico","1654","204","23822","4140","60.0","8.7","26563","13647","0.2","0.3","-","**","0.2","0.4","-","**","0.0","1.8","-","**","0.0","1.8","-","**","38.6","8.3","18344","8053","0.9","1.5","-","**","77.6","7.5","23132","6713","22.1","7.5","(X)","(X)","0.6","0.8","-","**","21.5","7.0","26167","20789","44.4","8.4","25556","12914","33.5","6.3","16341","2612","883","130","31719","7107","29.8","12.0","25529","16524","70.2","12.0","33088","6709","81.2","8.3","(X)","(X)","14.0","7.3","(X)","(X)","4.8","4.6","(X)","(X)","771","209","14375","5526","41.5","11.9","(X)","(X)","35.8","11.4","(X)","(X)","5.7","5.9","(X)","(X)","58.5","11.9","(X)","(X)","49.8","13.0","(X)","(X)","8.7","6.5","(X)","(X)","36.2","(X)","(X)","(X)","43.0","(X)","(X)","(X)","27.6","(X)","(X)","(X)",
"0500000US35035","Otero County, New Mexico","23668","548","39775","1700","81.2","1.6","42728","2079","3.7","0.5","36168","5896","4.7","0.6","28958","7541","0.8","0.3","37986","19881","0.0","0.1","-","**","7.5","1.3","25788","10096","1.9","0.5","45833","14903","27.3","1.3","25018","4619","62.8","1.5","46866","2113","5.9","1.1","25833","7999","30.5","1.2","41265","2248","36.1","1.4","46923","3099","27.4","1.2","34521","2415","15586","564","47489","2361","39.3","2.0","38951","4977","60.7","2.0","51438","1785","73.9","2.4","57695","4079","19.7","2.2","22740","4540","6.4","1.3","29828","7947","8082","582","23943","2511","45.8","3.7","19735","2625","41.8","3.4","18630","1807","3.9","1.4","51188","10732","54.2","3.7","28214","5702","45.5","3.8","24043","2746","8.7","2.1","56936","11076","24.2","(X)","(X)","(X)","24.4","(X)","(X)","(X)","21.7","(X)","(X)","(X)",
"0500000US35037","Quay County, New Mexico","3347","181","29113","2095","90.9","2.2","29677","2979","2.0","1.2","19000","14171","0.7","0.8","(X)","(X)","0.5","0.8","-","**","0.0","0.9","-","**","4.1","2.0","33088","11257","1.8","1.0","(X)","(X)","38.7","3.0","27298","3483","57.4","3.0","32193","4257","1.6","1.0","(X)","(X)","23.0","3.7","(X)","(X)","34.3","3.6","(X)","(X)","41.1","3.1","(X)","(X)","1895","169","40801","6415","31.6","4.6","32875","16358","68.4","4.6","42669","5261","74.6","6.1","(X)","(X)","19.1","5.6","(X)","(X)","6.3","3.0","(X)","(X)","1452","180","19597","3014","54.1","6.4","(X)","(X)","48.1","7.0","(X)","(X)","6.1","5.0","(X)","(X)","45.9","6.4","(X)","(X)","43.8","6.5","(X)","(X)","2.1","1.8","(X)","(X)","22.6","(X)","(X)","(X)","25.2","(X)","(X)","(X)","19.1","(X)","(X)","(X)",
"0500000US35039","Rio Arriba County, New Mexico","13730","414","36098","3101","65.3","1.8","35374","4056","0.7","0.2","38750","36687","13.5","1.0","32195","3168","0.4","0.3","71169","2860","0.0","0.2","-","**","19.2","1.7","40058","7348","0.9","0.2","32000","29623","68.7","1.3","37923","3600","17.7","1.1","32575","3821","1.9","0.5","23250","4865","27.5","2.1","40205","2663","42.8","2.1","39583","3549","27.8","1.9","29867","4429","8462","479","44963","3331","35.6","3.1","40084","2714","64.4","3.1","48565","5317","67.0","2.9","56117","3381","24.0","2.5","32336","5451","9.0","2.3","33309","7499","5268","423","18682","2981","49.0","3.6","(X)","(X)","41.7","3.1","(X)","(X)","7.3","2.7","(X)","(X)","51.0","3.6","(X)","(X)","42.7","4.2","(X)","(X)","8.2","2.8","(X)","(X)","31.3","(X)","(X)","(X)","32.8","(X)","(X)","(X)","28.2","(X)","(X)","(X)",
"0500000US35041","Roosevelt County, New Mexico","7139","237","35546","2764","78.4","2.2","36484","3536","2.4","1.1","18417","8438","1.7","0.7","(X)","(X)","0.0","0.4","-","**","0.0","0.4","-","**","14.6","1.9","34571","6188","3.0","1.5","(X)","(X)","32.5","2.2","29611","7573","62.0","2.3","38974","5266","12.0","1.8","26250","10946","33.3","2.2","34500","4250","31.4","1.9","53750","10639","23.3","1.6","28005","5013","4592","232","40643","3608","47.8","3.7","34760","3281","52.2","3.7","45000","6784","70.7","4.5","51063","7608","20.4","4.3","21078","6323","9.0","3.1","27488","11203","2547","255","21101","1640","56.1","6.0","21159","3704","48.8","6.5","20045","2400","7.2","3.7","63125","58946","43.9","6.0","21038","3716","29.5","6.4","18750","3770","14.4","4.6","29714","10394","39.1","(X)","(X)","(X)","35.0","(X)","(X)","(X)","45.2","(X)","(X)","(X)",
"0500000US35043","Sandoval County, New Mexico","47931","580","58982","1834","77.7","1.0","61358","1852","2.2","0.3","71012","2237","7.5","0.4","39332","3637","1.2","0.2","66307","11151","0.0","0.1","-","**","9.4","0.9","49938","6318","2.0","0.4","53971","16357","31.9","0.8","56246","3371","56.0","0.9","62631","2500","1.9","0.4","30670","11046","30.6","0.8","60099","2751","42.5","0.9","67305","3885","25.0","0.6","43516","2672","33541","725","67224","2408","42.5","1.4","62500","2568","57.5","1.4","69964","2863","74.1","1.4","79091","2952","17.5","1.2","40390","4535","8.4","1.0","46705","4357","14390","713","35641","2201","55.5","2.5","32088","3270","44.0","2.5","26528","3244","11.4","2.3","59179","9226","44.5","2.5","40101","4723","37.4","2.6","35737","4121","7.1","1.4","46556","7426","33.7","(X)","(X)","(X)","34.4","(X)","(X)","(X)","29.9","(X)","(X)","(X)",
"0500000US35045","San Juan County, New Mexico","40643","629","48671","1608","62.7","1.2","55802","2717","0.4","0.2","(X)","(X)","30.0","1.2","34862","3522","0.4","0.1","56500","22743","0.0","0.1","-","**","4.8","0.6","61507","12789","1.6","0.4","44500","14639","16.6","0.7","48734","4148","52.0","1.1","58433","3258","3.5","0.4","27157","3151","31.4","0.9","49482","2556","41.2","0.9","60669","3361","23.9","0.8","35746","2282","29352","679","58777","3128","42.7","1.8","53938","4731","57.3","1.8","61797","3011","67.6","1.5","73981","4490","23.4","1.3","28376","2938","9.1","0.9","45208","6704","11291","590","27485","3005","49.8","2.9","(X)","(X)","42.8","2.9","(X)","(X)","7.0","1.5","(X)","(X)","50.2","2.9","(X)","(X)","41.5","2.9","(X)","(X)","8.7","2.0","(X)","(X)","43.4","(X)","(X)","(X)","44.6","(X)","(X)","(X)","37.4","(X)","(X)","(X)",
"0500000US35047","San Miguel County, New Mexico","10788","375","29237","2717","55.5","3.2","36446","2565","0.5","0.4","(X)","(X)","1.3","0.8","(X)","(X)","0.1","0.2","-","**","0.2","0.3","-","**","40.3","3.3","21474","3208","2.0","0.7","33750","10666","75.2","2.1","28367","3214","22.4","1.9","33838","7735","4.7","1.5","8663","6070","25.2","2.5","33848","5005","41.0","2.3","31897","4663","29.2","1.9","23356","2529","5749","425","43319","3675","38.5","4.2","31896","7024","61.5","4.2","50379","6946","59.9","4.1","(X)","(X)","27.0","3.7","(X)","(X)","13.1","3.9","(X)","(X)","5039","366","15491","2080","50.8","4.4","(X)","(X)","42.3","4.7","(X)","(X)","8.5","2.7","(X)","(X)","49.2","4.4","(X)","(X)","44.5","4.7","(X)","(X)","4.7","1.7","(X)","(X)","33.3","(X)","(X)","(X)","32.7","(X)","(X)","(X)","31.6","(X)","(X)","(X)",
"0500000US35049","Santa Fe County, New Mexico","61179","665","54315","1546","86.0","0.8","56387","1431","0.8","0.2","47440","22039","2.4","0.2","42159","8078","1.3","0.2","59716","21276","0.0","0.1","(X)","(X)","7.4","0.7","39505","2617","2.0","0.3","51892","9264","41.2","0.8","43876","1592","53.6","0.7","63097","3163","2.4","0.3","34038","6337","26.0","0.7","50273","2859","43.0","0.7","61453","2842","28.6","0.7","49639","1899","36482","690","64734","2101","37.3","1.2","51438","2522","62.7","1.2","73539","2829","73.3","1.5","79013","3056","18.8","1.3","35810","3200","8.0","0.9","43020","3829","24697","789","38940","2520","56.6","1.6","37255","2580","47.8","1.9","32777","1940","8.8","1.0","62173","8385","43.4","1.6","41321","3311","33.6","1.5","33935","3095","9.8","1.2","65000","8644","31.1","(X)","(X)","(X)","32.2","(X)","(X)","(X)","27.7","(X)","(X)","(X)",
"0500000US35051","Sierra County, New Mexico","5044","347","29356","2872","92.1","2.3","30806","2794","0.3","0.4","-","**","2.7","2.0","27105","11277","0.2","0.2","-","**","0.0","0.6","-","**","2.5","1.5","25734","2494","2.2","1.4","19118","14928","23.2","2.5","28273","2805","73.2","3.0","31719","3315","2.7","1.3","(X)","(X)","14.4","2.6","(X)","(X)","34.8","3.0","(X)","(X)","48.0","2.6","(X)","(X)","2908","297","41387","3701","24.1","4.3","39737","9240","75.9","4.3","41906","4510","77.5","4.7","44782","5274","16.3","4.1","28472","10732","6.2","2.6","47059","8239","2136","285","17061","3014","50.6","5.8","(X)","(X)","45.8","6.0","(X)","(X)","4.7","3.0","(X)","(X)","49.4","5.8","(X)","(X)","45.8","5.6","(X)","(X)","3.7","2.3","(X)","(X)","28.5","(X)","(X)","(X)","30.9","(X)","(X)","(X)","23.7","(X)","(X)","(X)",
"0500000US35053","Socorro County, New Mexico","4947","286","34037","2408","86.8","2.5","34868","3186","0.3","0.4","-","**","7.7","2.1","16319","8974","0.5","0.5","122083","102886","0.0","0.6","-","**","3.9","1.4","28500","18373","0.7","0.6","21146","11488","46.7","3.8","28714","6645","44.7","4.1","43990","7901","2.2","1.0","18859","2808","19.3","3.6","31278","5733","45.5","4.4","39905","9013","32.9","3.2","28040","6196","2858","247","41329","5899","25.8","6.3","31800","7521","74.2","6.3","45625","7592","62.4","5.6","61148","9540","29.8","5.1","28720","4629","7.8","3.4","18611","10655","2089","256","20708","3267","45.0","4.8","(X)","(X)","37.1","5.8","(X)","(X)","8.0","4.1","(X)","(X)","55.0","4.8","(X)","(X)","48.3","5.1","(X)","(X)","6.7","2.4","(X)","(X)","21.6","(X)","(X)","(X)","24.4","(X)","(X)","(X)","17.7","(X)","(X)","(X)",
"0500000US35055","Taos County, New Mexico","13224","482","36582","4167","76.5","2.0","40359","3585","0.1","0.1","-","**","5.6","0.9","31632","5392","0.2","0.3","(X)","(X)","0.0","0.2","-","**","15.4","2.0","23295","4287","2.2","1.1","43207","15091","51.4","2.1","31585","3396","42.9","2.0","41127","4194","4.4","1.4","22072","13285","20.4","2.3","40836","4604","43.7","2.4","40425","5934","31.4","2.0","31653","4528","7897","486","45439","3436","33.8","3.9","40218","10493","66.2","3.9","49910","7216","69.5","3.9","54429","3813","21.1","3.1","26893","8204","9.4","2.9","45945","13545","5327","488","20158","2491","50.2","3.9","(X)","(X)","41.1","4.1","(X)","(X)","9.1","3.0","(X)","(X)","49.8","3.9","(X)","(X)","44.3","4.0","(X)","(X)","5.5","2.3","(X)","(X)","37.7","(X)","(X)","(X)","41.0","(X)","(X)","(X)","31.4","(X)","(X)","(X)",
"0500000US35057","Torrance County, New Mexico","5370","325","32083","3004","92.3","2.1","32880","3457","0.8","0.7","(X)","(X)","1.8","1.1","9323","8353","0.1","0.1","-","**","0.0","0.6","-","**","2.1","1.2","27250","20121","2.9","1.4","25556","22250","32.9","2.8","31069","4797","62.6","3.0","35067","5436","2.3","1.3","42938","17623","20.8","2.7","38893","8931","45.6","2.9","32517","8839","31.4","3.2","29805","2246","3449","329","45974","5574","30.8","3.5","33226","9426","69.2","3.5","50181","5797","78.7","4.1","(X)","(X)","16.2","3.4","(X)","(X)","5.1","1.9","(X)","(X)","1921","209","16669","1660","47.2","6.5","(X)","(X)","43.8","6.4","(X)","(X)","3.4","1.9","(X)","(X)","52.8","6.5","(X)","(X)","48.9","6.8","(X)","(X)","3.9","2.4","(X)","(X)","30.5","(X)","(X)","(X)","31.2","(X)","(X)","(X)","28.1","(X)","(X)","(X)",
"0500000US35059","Union County, New Mexico","1559","118","36070","2676","88.8","3.4","36726","3863","0.0","1.9","-","**","1.2","1.1","(X)","(X)","0.6","1.3","-","**","0.0","1.9","-","**","8.7","3.5","33906","9460","0.7","0.8","-","**","32.6","3.6","28889","4597","66.3","3.9","39970","4776","4.7","2.4","39821","33478","25.5","4.4","36823","6042","34.3","4.0","41488","5021","35.5","2.8","22750","4554","933","104","50250","10858","39.4","6.3","37321","29003","60.6","6.3","52386","12706","78.6","6.4","(X)","(X)","17.0","5.8","(X)","(X)","4.4","3.1","(X)","(X)","626","92","21855","2604","54.0","7.4","(X)","(X)","46.3","8.3","(X)","(X)","7.7","5.9","(X)","(X)","46.0","7.4","(X)","(X)","43.0","7.8","(X)","(X)","3.0","2.8","(X)","(X)","28.2","(X)","(X)","(X)","29.0","(X)","(X)","(X)","26.8","(X)","(X)","(X)",
"0500000US35061","Valencia County, New Mexico","26863","507","41703","1617","77.4","1.4","43699","2604","1.3","0.5","43244","11658","3.7","0.6","42500","8684","0.4","0.1","72625","31578","0.0","0.1","-","**","14.8","1.2","32522","4691","2.5","0.6","48813","22828","53.3","1.2","34760","1969","40.6","1.2","48463","2725","3.0","0.8","21630","4597","29.5","1.3","41801","4236","41.7","1.2","50714","2447","25.8","0.9","34288","2423","19054","656","49579","3074","42.2","1.9","41696","3985","57.8","1.9","52915","3239","72.1","2.4","59284","2362","20.4","2.2","27074","4172","7.5","1.5","32578","7397","7809","468","23750","1807","54.1","3.6","22919","2545","47.5","3.4","21137","1820","6.6","2.4","41926","6223","45.9","3.6","24552","3300","37.6","3.3","22711","4216","8.3","2.2","27405","12305","32.4","(X)","(X)","(X)","32.7","(X)","(X)","(X)","29.0","(X)","(X)","(X)",
"0500000US36001","Albany County, New York","123451","880","59887","1280","81.7","0.4","65120","1595","11.1","0.4","32328","2518","0.2","0.1","32083","23055","4.2","0.3","60174","13992","0.0","0.1","-","**","1.0","0.2","24613","9675","1.9","0.3","43125","17359","4.4","0.3","32917","7515","78.9","0.5","66070","1557","5.2","0.4","22781","2779","31.5","0.5","61676","1622","39.9","0.4","77624","2617","23.4","0.3","44943","1927","67890","1091","83085","2116","40.3","0.9","80600","3601","59.7","0.9","84891","2234","72.9","1.2","100315","1891","20.2","1.0","40301","2532","7.0","0.7","55297","6401","55561","1092","38864","1299","54.4","1.1","34895","1520","44.6","1.2","31434","1121","9.8","1.0","60777","6009","45.6","1.1","42536","2076","34.6","1.3","39007","1940","11.0","1.0","67153","4631","32.7","(X)","(X)","(X)","30.3","(X)","(X)","(X)","34.1","(X)","(X)","(X)",
